recording,utterance,relative_json,audio_present,duration_seconds,word_count,wpm,span_wpm,articulation_wpm,aligned_word_seconds,aligned_word_occupancy,pause_seconds,pause_0_30_count,pause_0_75_count,pause_1_40_count,max_pause_seconds,mean_word_logprob,low_confidence_word_count,language_code,language_probability,text_character_count,question_mark_count,comma_count,period_count,wpm_tier,wpm_outlier
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0014,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0014.json,True,29.5,57,115.9322033898305,117.93103448275862,196.77790563866515,17.38,0.5891525423728813,11.620000000000001,8,5,3,2.0599999999999987,-0.2250480531873146,5,som,1.0,352,0,3,3,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0015,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0015.json,True,25.2,49,116.66666666666667,117.31375443916843,236.31540872920175,12.441000000000004,0.4936904761904764,12.619999999999997,10,5,2,3.021000000000001,-0.13196073971007088,0,som,1.0,297,2,0,1,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0016,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0016.json,True,25.5,55,129.41176470588235,142.0026679289126,246.96901661427918,13.362000000000005,0.5240000000000002,9.876999999999997,8,4,2,1.9399999999999977,-0.104003914074515,1,som,1.0,360,1,4,2,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0017,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0017.json,True,29.1,60,123.71134020618555,125.0868658790827,211.7647058823529,17.000000000000004,0.5841924398625431,11.779999999999998,9,4,1,2.7200000000000024,-0.14009636488247562,1,som,1.0,389,0,3,4,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0018,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0018.json,True,26.4,46,104.54545454545455,105.74712643678161,248.24608742579596,11.118000000000002,0.42113636363636375,14.982,8,5,4,4.52,-0.16371146035900078,0,som,1.0,299,0,5,5,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0019,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0019.json,True,25.1,53,126.69322709163346,130.11989033921193,205.4661756154294,15.476999999999999,0.616613545816733,8.962000000000002,10,3,0,1.0399999999999991,-0.18949033575671176,0,som,1.0,353,1,7,1,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0020,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0020.json,True,26.3,66,150.57034220532321,152.3076923076923,229.07387053855498,17.287,0.6573003802281369,8.713000000000005,6,2,1,2.3599999999999994,-0.15717215684991256,1,som,1.0,456,1,8,1,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0021,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0021.json,True,27.4,54,118.24817518248176,120.1735840658729,219.4824549519035,14.762000000000002,0.5387591240875913,12.198999999999998,7,6,4,2.299999999999999,-0.3769854783205543,4,som,1.0,345,0,4,2,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0022,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0022.json,True,28.7,73,152.61324041811847,154.0084388185654,219.27409261576977,19.974999999999994,0.6959930313588848,8.465000000000005,10,1,0,0.9390000000000001,-0.1776923917648716,3,som,1.0,441,0,0,2,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0023,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0023.json,True,27.7,59,127.79783393501805,129.5754026354319,234.3594836146975,15.104999999999976,0.5453068592057753,12.215000000000023,8,4,2,3.16,-0.23007813090782772,1,som,1.0,372,2,1,1,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0024,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0024.json,True,24.1,67,166.80497925311204,168.48281642917016,258.7372079552036,15.537000000000006,0.6446887966804982,8.322999999999995,6,5,0,1.3400000000000003,-0.18577991867829646,1,som,1.0,405,0,4,3,High,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0025,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0025.json,True,29.1,57,117.52577319587628,118.83252258512856,215.81371868492454,15.847000000000003,0.5445704467353952,12.932999999999998,9,5,3,2.34,-0.2338853270019289,3,som,1.0,381,0,0,3,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0026,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0026.json,True,29.9,78,156.52173913043478,157.89473684210526,239.76638147446093,19.518999999999988,0.6528093645484946,10.121000000000015,10,2,0,1.221,-0.2519323199594914,4,som,1.0,493,0,5,5,High,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0027,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0027.json,True,28.0,64,137.14285714285714,138.1294964028777,217.2805975216432,17.673000000000002,0.6311785714285715,10.126999999999999,10,5,0,1.0999999999999996,-0.21739081803585852,1,som,1.0,445,1,0,2,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0028,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0028.json,True,25.7,77,179.76653696498056,181.88976377952758,297.6995940460083,15.518999999999991,0.6038521400778207,9.881000000000009,9,4,1,1.8610000000000007,-0.24627578838329145,0,som,1.0,464,0,1,5,High,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0029,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0029.json,True,28.4,70,147.88732394366198,149.2484275612096,234.45350005582213,17.91400000000001,0.6307746478873243,10.226999999999995,12,3,0,1.2399999999999984,-0.17755680699627568,1,som,1.0,418,0,6,2,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0030,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0030.json,True,22.3,43,115.69506726457399,117.27272727272728,245.6207159177456,10.504000000000001,0.4710313901345292,11.495999999999999,8,6,3,2.5199999999999996,-0.19663223708030345,1,som,1.0,275,0,3,2,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0031,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0031.json,True,26.6,61,137.593984962406,138.84673748103185,227.07531951855086,16.117999999999988,0.6059398496240597,10.242000000000013,6,4,3,2.34,-0.1869198259129135,1,som,1.0,388,0,3,5,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0032,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0032.json,True,22.8,34,89.47368421052632,90.74733096085409,143.66197183098598,14.199999999999996,0.6228070175438595,8.280000000000005,7,2,2,3.2989999999999995,-0.13318450800528558,0,som,1.0,219,1,4,0,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0033,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0033.json,True,34.1,90,158.35777126099705,159.47550279082128,232.58818968859012,23.217000000000013,0.6808504398826983,10.64399999999999,11,4,1,1.4209999999999994,-0.1640329104414007,1,som,1.0,613,0,8,2,High,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0034,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0034.json,True,26.7,61,137.07865168539328,140.01530221882172,214.3735723071518,17.07299999999999,0.6394382022471906,9.06700000000001,5,4,3,1.740000000000002,-0.2347900485845419,3,som,1.0,390,0,2,3,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0035,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0035.json,True,28.6,63,132.16783216783216,133.85269121813033,257.4055158324822,14.684999999999997,0.5134615384615383,13.555000000000001,11,6,2,2.3000000000000007,-0.17762797886674808,2,som,1.0,401,0,4,4,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0036,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0036.json,True,26.9,57,127.13754646840148,128.47483095416982,238.47709364758379,14.341000000000005,0.5331226765799258,12.278999999999996,9,5,2,2.8200000000000003,-0.25029525580694406,2,som,1.0,399,2,6,1,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0037,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0037.json,True,28.6,48,100.6993006993007,101.83875530410184,155.83572317515282,18.481000000000005,0.6461888111888113,9.798999999999996,8,4,2,2.4209999999999994,-0.20563136925643033,2,som,1.0,335,0,1,8,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0038,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0038.json,True,34.4,81,141.27906976744188,142.77320799059927,229.4834261969968,21.178000000000008,0.6156395348837211,12.861999999999993,10,3,2,2.879999999999999,-0.16681755717907837,4,som,1.0,540,0,3,4,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0039,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0039.json,True,24.5,50,122.44897959183673,124.06434804185102,193.36126329358683,15.515000000000002,0.633265306122449,8.665999999999997,10,3,1,1.5000000000000002,-0.12894079354295213,0,som,1.0,312,0,2,2,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0040,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0040.json,True,27.1,54,119.55719557195572,120.71085279982117,216.23064602242385,14.984000000000004,0.5529151291512916,11.856999999999998,12,5,1,1.92,-0.1862624782152704,1,som,1.0,351,1,2,2,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0041,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0041.json,True,27.7,82,177.6173285198556,179.43107221006565,266.8402212821346,18.438000000000006,0.6656317689530689,8.981999999999994,9,3,0,1.0800000000000018,-0.22564717238684892,1,som,1.0,479,2,5,3,High,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0042,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0042.json,True,27.2,57,125.73529411764707,127.90306294177044,278.6150712830958,12.274999999999997,0.45128676470588225,14.464000000000004,9,7,3,3.62,-0.23467571529653392,3,som,1.0,347,1,2,6,Medium,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0043,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0043.json,True,27.4,45,98.54014598540147,99.26470588235294,222.46024553019723,12.136999999999983,0.44295620437956146,15.063000000000018,10,8,5,3.121000000000002,-0.32492424744557885,3,som,1.0,289,1,0,3,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0044,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0044.json,True,24.9,44,106.02409638554217,115.1882717396047,170.59773828756065,15.474999999999994,0.6214859437751002,7.444000000000004,7,4,0,1.0800000000000005,-0.19970102235806045,0,som,1.0,308,0,0,4,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0045,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0045.json,True,26.0,74,170.76923076923077,171.95972114639815,259.4215600350569,17.115000000000002,0.6582692307692308,8.705,8,2,0,1.238999999999999,-0.16192032291335787,2,som,1.0,454,1,6,3,High,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0046,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0046.json,True,29.5,51,103.72881355932203,104.65116279069767,188.69087994080297,16.21699999999999,0.5497288135593218,13.023000000000009,11,6,3,2.9190000000000005,-0.15684441805598368,0,som,1.0,348,1,4,4,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0047,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0047.json,True,29.0,39,80.6896551724138,81.59280309634228,213.30902461258,10.969999999999988,0.37827586206896513,17.70900000000001,12,8,4,3.1400000000000006,-0.25265572865452324,0,som,1.0,279,0,6,3,Low,False
Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k,0048,Fandhaal Podcast 28 Tartanka Doqonimada Youtuberda Soomaalida .-130k/transcripts/0048.json,True,17.5,36,123.42857142857142,125.28275622063686,235.78211985591105,9.160999999999996,0.5234857142857141,8.080000000000004,8,3,1,1.4799999999999995,-0.3668780218541459,3,som,1.0,250,0,1,5,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0001,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0001.json,True,25.3,58,137.5494071146245,138.97763578274763,212.75294980742186,16.357000000000003,0.6465217391304349,8.682999999999996,6,5,1,1.6609999999999996,-0.17157475385838195,1,som,1.0,396,0,1,6,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0002,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0002.json,True,24.2,50,123.96694214876034,126.58761973079032,211.32713440405763,14.19599999999999,0.5866115702479335,9.50300000000001,11,4,2,1.7010000000000005,-0.12381799169612978,0,som,1.0,349,0,1,3,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0003,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0003.json,True,29.6,70,141.8918918918919,142.75517487508924,224.40692455652908,18.716000000000008,0.6322972972972976,10.704999999999993,11,4,0,1.019000000000002,-0.10904639583360697,0,som,1.0,427,0,4,1,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0004,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0004.json,True,24.0,33,82.5,83.47386172006746,145.17193342620433,13.638999999999994,0.5682916666666664,10.081000000000005,9,4,3,2.2399999999999998,-0.23156549517307773,2,som,1.0,225,0,2,2,Low,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0005,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0005.json,True,28.3,70,148.40989399293284,153.39663988312637,217.21141911460495,19.335999999999995,0.683250883392226,8.044000000000004,5,2,1,1.7610000000000028,-0.21766849030947935,3,som,1.0,452,0,6,4,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0006,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0006.json,True,26.8,68,152.23880597014923,153.7244263592178,245.26600541027955,16.634999999999998,0.6207089552238805,9.906000000000002,7,4,1,2.0599999999999987,-0.15115410449310274,1,som,1.0,398,0,1,2,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0007,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0007.json,True,26.7,55,123.59550561797754,125.09002691330882,216.81997371879103,15.220000000000002,0.5700374531835207,11.160999999999998,5,2,2,5.959999999999999,-0.15939967854143652,1,som,1.0,333,0,1,2,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0008,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0008.json,True,29.9,58,116.38795986622074,117.56359582446538,238.38882038635438,14.597999999999994,0.4882274247491637,15.003000000000005,10,7,4,2.839,-0.14277473327489104,0,som,1.0,373,0,3,5,Low,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0009,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0009.json,True,24.9,57,137.34939759036143,138.9114541023558,214.29914155022243,15.959000000000001,0.6409236947791166,8.661,5,3,1,2.46,-0.19328275005018777,1,som,1.0,336,0,0,2,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0010,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0010.json,True,28.4,52,109.85915492957747,111.42857142857143,211.0960757780785,14.78,0.5204225352112676,13.22,6,3,3,4.44,-0.19227187104571156,2,som,1.0,348,0,1,4,Low,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0011,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0011.json,True,27.9,60,129.03225806451616,130.14713857055057,190.4560363982647,18.902000000000005,0.6774910394265234,8.758999999999999,7,3,1,1.56,-0.17431702284359313,2,som,1.0,418,0,0,4,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0012,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0012.json,True,28.7,65,135.8885017421603,136.7461430575035,248.50261246336197,15.69399999999999,0.5468292682926826,12.82600000000001,9,7,3,2.0400000000000027,-0.17392868245066861,0,som,1.0,407,0,2,5,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0013,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0013.json,True,28.3,59,125.08833922261485,125.97864768683274,224.90470139771278,15.740000000000004,0.556183745583039,12.359999999999996,9,5,3,2.401,-0.12063818834156209,0,som,1.0,361,0,2,2,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0014,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0014.json,True,26.8,68,152.23880597014923,155.25114155251143,211.37705937208557,19.30200000000002,0.7202238805970157,6.977999999999982,5,3,1,1.5410000000000004,-0.19081699933712776,0,som,1.0,441,0,1,7,Medium,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0015,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0015.json,True,22.9,45,117.90393013100437,119.5695496213631,173.81228273464666,15.533999999999995,0.6783406113537116,7.047000000000003,6,3,1,1.5810000000000013,-0.19308964507247595,0,som,1.0,303,1,2,0,Low,False
Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k,0016,Fandhaal Podcast 29 Xaguu Banii Aadamka U Socdaa Xalaqo Muhiim ah-118k/transcripts/0016.json,True,28.6,85,178.32167832167832,180.46709129511677,276.96318018898654,18.41400000000001,0.6438461538461541,9.845999999999995,5,3,1,2.84,-0.2075751756553086,4,som,1.0,497,0,2,3,High,False
